name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
DiSano Natural Tender Coconut Water | No added Sugar or Flavour |200ml (Pack of 6);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81q3j49sR4L._AC_UL320_.jpg;https://www.amazon.in/DiSano-Natural-Tender-Coconut-Flavour/dp/B0BFDSS9NX/ref=sr_1_222?qid=1679216338&s=grocery&sr=1-222;4.3;27.0;199.0;300.0;DiSano
Taj Mahal South Tea 500 g Pack, Rich and Flavourful Chai - Premium Blend of Powdered Fresh Loose Tea Leaves;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61F1rdVUddL._AC_UL320_.jpg;https://www.amazon.in/Taj-Mahal-Tea-South-500/dp/B017H7D1ZO/ref=sr_1_223_mod_primary_new?qid=1679216338&s=grocery&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-223;4.4;9250.0;267.0;320.0;Taj
Nescafe Sunrise Instant Ground Coffee - Chicory Mixture Jar, 200 g;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81iO3MinybL._AC_UL320_.jpg;https://www.amazon.in/Nescafe-Sunrise-Instant-Coffee-Chicory/dp/B08BPVJ5XJ/ref=sr_1_224?qid=1679216338&s=grocery&sr=1-224;4.5;868.0;375.0;425.0;Nescafe
Girnar Instant Premix With Ginger (36 Sachets);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51-JCXGYskL._AC_UL320_.jpg;https://www.amazon.in/Girnar-Instant-Premix-Ginger-Sachets/dp/B0118V8HUY/ref=sr_1_225?qid=1679216338&s=grocery&sr=1-225;4.4;1128.0;;495.0;Girnar
Sleepy Owl Original Premium Instant Coffee | Instant Coffee Powder | 100% Arabica | Microground Technology | Ready in Seco...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51aQo+EFWKL._AC_UL320_.jpg;https://www.amazon.in/Sleepy-Owl-Original-Microground-Technology/dp/B09NFN7CYK/ref=sr_1_226?qid=1679216338&s=grocery&sr=1-226;4.1;1528.0;371.25;495.0;Sleepy
All in One Herbal Lemon Green Tea Sugar -Less 25 Tea Bags;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81Uqn0zDLhL._AC_UL320_.jpg;https://www.amazon.in/All-Herbal-Lemon-Green-Sugar/dp/B07G315R9N/ref=sr_1_227?qid=1679216338&s=grocery&sr=1-227;4.2;542.0;179.0;190.0;All
Herbalife 2 Afresh Energy Drink Mix | Lemon and Elaichi Flavor | Each 50 GM Men and Women in Pack of 2;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61UPki8fzyL._AC_UL320_.jpg;https://www.amazon.in/Herbalife-Afresh-Energy-Elaichi-Flavor/dp/B089GQLRY1/ref=sr_1_228?qid=1679216338&s=grocery&sr=1-228;4.0;118.0;999.0;1696.0;Herbalife
Coca-Cola Original Taste Soft Drink PET Bottle, 2.25 L;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81kx2IPueEL._AC_UL320_.jpg;https://www.amazon.in/Coca-Cola-Pet-Bottle-2-25L/dp/B01M12M26K/ref=sr_1_229_f3_0g_fs?qid=1679216338&s=grocery&sr=1-229;4.4;1035.0;94.0;99.0;Coca-Cola
Girnar Instant Premix With Ginger (10 Sachets);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51tdD8WvbBL._AC_UL320_.jpg;https://www.amazon.in/Girnar-Instant-Premix-Ginger-Sachets/dp/B0118V8HVI/ref=sr_1_230?qid=1679216338&s=grocery&sr=1-230;4.2;1156.0;;150.0;Girnar
Chaayos Instant Tea Premix - Regular Sugar - Masala Flavour (30 Sachets) 30 x 22g =660g| Masala Tea Powder | Masala Chai |...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/713eI54knzL._AC_UL320_.jpg;https://www.amazon.in/Chaayos-Instant-Sachets-Regular-Authentic/dp/B07WCBDPK8/ref=sr_1_231?qid=1679216338&s=grocery&sr=1-231;4.1;2313.0;599.0;750.0;Chaayos
